"date" "athletes" "maleAthletes" "femaleAthletes" "maleSpeedMean" "maleSpeedSD" "femaleSpeedMean" "femaleSpeedSD" "extraTime"
"90" "2013-02-09" NA NA NA NA NA NA NA NA
"89" "2013-02-02" NA NA NA NA NA NA NA NA
"88" "2013-01-26" NA NA NA NA NA NA NA NA
"87" "2013-01-12" NA NA NA NA NA NA NA NA
"86" "2013-01-05" NA NA NA NA NA NA NA NA
"85" "2012-12-29" NA NA NA NA NA NA NA NA
"84" "2012-12-22" NA NA NA NA NA NA NA NA
"83" "2012-12-15" NA NA NA NA NA NA NA NA
"82" "2012-12-08" NA NA NA NA NA NA NA NA
"81" "2012-12-01" NA NA NA NA NA NA NA NA
"80" "2012-11-24" NA NA NA NA NA NA NA NA
"79" "2012-11-17" NA NA NA NA NA NA NA NA
"78" "2012-11-10" NA NA NA NA NA NA NA NA
"77" "2012-11-03" NA NA NA NA NA NA NA NA
"76" "2012-10-27" NA NA NA NA NA NA NA NA
"75" "2012-10-20" NA NA NA NA NA NA NA NA
"74" "2012-10-13" NA NA NA NA NA NA NA NA
"73" "2012-10-06" NA NA NA NA NA NA NA NA
"72" "2012-09-29" NA NA NA NA NA NA NA NA
"71" "2012-09-15" NA NA NA NA NA NA NA NA
"70" "2012-09-08" NA NA NA NA NA NA NA NA
"69" "2012-09-01" NA NA NA NA NA NA NA NA
"68" "2012-08-25" NA NA NA NA NA NA NA NA
"67" "2012-08-18" NA NA NA NA NA NA NA NA
"66" "2012-08-04" NA NA NA NA NA NA NA NA
"65" "2012-07-28" NA NA NA NA NA NA NA NA
"64" "2012-07-21" NA NA NA NA NA NA NA NA
"63" "2012-07-14" NA NA NA NA NA NA NA NA
"62" "2012-07-07" NA NA NA NA NA NA NA NA
"61" "2012-06-30" NA NA NA NA NA NA NA NA
"60" "2012-06-23" NA NA NA NA NA NA NA NA
"59" "2012-06-16" NA NA NA NA NA NA NA NA
"58" "2012-06-09" NA NA NA NA NA NA NA NA
"57" "2012-06-02" NA NA NA NA NA NA NA NA
"56" "2012-05-26" NA NA NA NA NA NA NA NA
"55" "2012-05-19" NA NA NA NA NA NA NA NA
"54" "2012-05-12" NA NA NA NA NA NA NA NA
"53" "2012-05-05" NA NA NA NA NA NA NA NA
"52" "2012-04-28" NA NA NA NA NA NA NA NA
"51" "2012-04-21" NA NA NA NA NA NA NA NA
"50" "2012-04-14" NA NA NA NA NA NA NA NA
"49" "2012-04-07" NA NA NA NA NA NA NA NA
"48" "2012-03-31" NA NA NA NA NA NA NA NA
"47" "2012-03-24" NA NA NA NA NA NA NA NA
"46" "2012-03-17" NA NA NA NA NA NA NA NA
"45" "2012-03-10" NA NA NA NA NA NA NA NA
"44" "2012-03-03" NA NA NA NA NA NA NA NA
"43" "2012-02-25" NA NA NA NA NA NA NA NA
"42" "2012-02-18" NA NA NA NA NA NA NA NA
"41" "2012-02-11" NA NA NA NA NA NA NA NA
"40" "2012-02-04" NA NA NA NA NA NA NA NA
"39" "2012-01-28" NA NA NA NA NA NA NA NA
"38" "2012-01-21" NA NA NA NA NA NA NA NA
"37" "2012-01-14" NA NA NA NA NA NA NA NA
"36" "2012-01-07" NA NA NA NA NA NA NA NA
"35" "2011-12-31" NA NA NA NA NA NA NA NA
"34" "2011-12-24" NA NA NA NA NA NA NA NA
"33" "2011-12-17" NA NA NA NA NA NA NA NA
"32" "2011-12-10" NA NA NA NA NA NA NA NA
"31" "2011-12-03" NA NA NA NA NA NA NA NA
"30" "2011-11-26" NA NA NA NA NA NA NA NA
"29" "2011-11-19" NA NA NA NA NA NA NA NA
"28" "2011-11-12" NA NA NA NA NA NA NA NA
"27" "2011-11-05" NA NA NA NA NA NA NA NA
"26" "2011-10-29" NA NA NA NA NA NA NA NA
"25" "2011-10-22" NA NA NA NA NA NA NA NA
"24" "2011-10-15" NA NA NA NA NA NA NA NA
"23" "2011-10-08" NA NA NA NA NA NA NA NA
"22" "2011-10-01" NA NA NA NA NA NA NA NA
"21" "2011-09-24" NA NA NA NA NA NA NA NA
"20" "2011-09-17" NA NA NA NA NA NA NA NA
"19" "2011-09-10" NA NA NA NA NA NA NA NA
"18" "2011-09-03" NA NA NA NA NA NA NA NA
"17" "2011-08-27" NA NA NA NA NA NA NA NA
"16" "2011-08-20" NA NA NA NA NA NA NA NA
"15" "2011-08-06" NA NA NA NA NA NA NA NA
"14" "2011-07-30" NA NA NA NA NA NA NA NA
"13" "2011-07-23" NA NA NA NA NA NA NA NA
"12" "2011-07-16" NA NA NA NA NA NA NA NA
"11" "2011-07-09" NA NA NA NA NA NA NA NA
"10" "2011-07-02" NA NA NA NA NA NA NA NA
"9" "2011-06-25" NA NA NA NA NA NA NA NA
"8" "2011-06-18" NA NA NA NA NA NA NA NA
"7" "2011-06-11" NA NA NA NA NA NA NA NA
"6" "2011-05-28" NA NA NA NA NA NA NA NA
"5" "2011-05-21" NA NA NA NA NA NA NA NA
"4" "2011-05-14" NA NA NA NA NA NA NA NA
"3" "2011-05-07" NA NA NA NA NA NA NA NA
"2" "2011-04-30" NA NA NA NA NA NA NA NA
"1" "2011-04-23" NA NA NA NA NA NA NA NA
