"pos" "athleteNumber" "time" "timeInSeconds" "ageCat" "ageGrade" "gender" "genderPos" "note" "totalRuns"
"275" 275 4917874 "38:19" 2299 "VW40-44" 40.15 "F" 99 "PB stays at 00:35:50" 20
"276" 276 3687089 "38:21" 2301 "SW20-24" 38.59 "F" 100 "New PB!" 11
"277" 277 3718492 "38:35" 2315 "JM10" 48.47 "M" 177 "New PB!" 3
"278" 278 359961 "38:35" 2315 "VM35-39" 34.17 "M" 178 "PB stays at 00:21:09" 61
"279" 279 982641 "38:45" 2325 "VW35-39" 39.05 "F" 101 "PB stays at 00:33:57" 52
"280" 280 2976593 "38:57" 2337 "VW40-44" 40.39 "F" 102 "PB stays at 00:35:40" 53
"281" 281 874786 "39:24" 2364 "VM45-49" 36.84 "M" 179 "PB stays at 00:35:55" 53
"282" 282 2257350 "39:24" 2364 "VM40-44" 35.15 "M" 180 "PB stays at 00:24:01" 33
"283" 283 4931057 "39:36" 2376 "VW40-44" 39.73 "F" 103 "PB stays at 00:37:15" 10
"284" 284 4684041 "39:41" 2381 "JM10" 49.81 "M" 181 "PB stays at 00:34:40" 22
"285" 285 396440 "39:41" 2381 "VW45-49" 40.4 "F" 104 "PB stays at 00:27:21" 24
"286" 286 4981656 "39:47" 2387 "JM15-17" 34.98 "M" 182 "PB stays at 00:32:15" 7
"287" 287 5037113 "39:48" 2388 "JW15-17" 38.94 "F" 105 "First Timer!" 1
"288" 288 NA NA NA NA NA NA NA NA NA
"289" 289 3470034 "40:42" 2442 "SW30-34" 36.61 "F" 106 "PB stays at 00:35:34" 56
"290" 290 4806035 "40:46" 2446 "JM10" 43.66 "M" 184 "New PB!" 6
"291" 291 4805150 "40:46" 2446 "VW40-44" 37.53 "F" 107 "PB stays at 00:28:40" 20
"292" 292 3852519 "40:47" 2447 "VW35-39" 36.66 "F" 108 "PB stays at 00:39:40" 39
"293" 293 2568789 "40:47" 2447 "VW50-54" 42.13 "F" 109 "PB stays at 00:38:26" 33
"294" 294 3521989 "42:25" 2545 "VW70-74" 54.26 "F" 110 "PB stays at 00:40:21" 62
"295" 295 2895314 "43:04" 2584 "JW10" 42.07 "F" 111 "PB stays at 00:39:09" 9
"296" 296 2895318 "43:06" 2586 "VW35-39" 34.92 "F" 112 "PB stays at 00:31:15" 16
"297" 297 4969902 "43:49" 2629 "JW11-14" 37.96 "F" 113 "PB stays at 00:39:26" 4
"298" 298 4969868 "43:49" 2629 "VM40-44" 31.61 "M" 185 "PB stays at 00:22:56" 12
"299" 299 2980664 "50:12" 3012 "VM50-54" 30.35 "M" 186 "PB stays at 00:41:25" 50
"300" 300 446554 "50:13" 3013 "VW35-39" 29.97 "F" 114 "PB stays at 00:28:01" 34
"301" 301 3721815 "59:58" 3598 "SW30-34" 24.71 "F" 115 "PB stays at 00:30:19" 29
"302" 302 602301 "1:00:00" 60 "VW55-59" 29.78 "F" 116 "PB stays at 00:26:20" 38
"303" 303 3392514 "1:00:00" 60 "VM50-54" 25.19 "M" 187 "PB stays at 00:25:50" 58
