"date" "athletes" "maleAthletes" "femaleAthletes" "maleSpeedMean" "maleSpeedSD" "femaleSpeedMean" "femaleSpeedSD" "extraTime"
"74" "2017-11-04" 441 230 185 3.35895017222402 0.567728798720775 2.8168008768543 0.411950121198297 NA
"73" "2017-10-28" 229 118 100 3.33502627983706 0.608186714982174 2.66486593273476 0.400894288835157 NA
"72" "2017-10-21" 265 136 119 3.26241012102442 0.594443345084772 2.70311697296345 0.478393728901184 NA
"71" "2017-10-14" 305 148 147 3.34984165666253 0.57517751754213 2.73092968003063 0.430678381631454 NA
"70" "2017-10-07" 280 127 136 3.27321764624574 0.616886717034589 2.592575697663 0.410001304705764 NA
"69" "2017-09-30" 296 142 137 3.19166631190946 0.609622341108281 2.70821619475381 0.363540939848995 NA
"68" "2017-09-23" 317 141 147 3.24277409716429 0.596508272723636 2.74815164580618 0.510262767113775 NA
"67" "2017-09-16" 335 161 150 3.20136599408199 0.613455867133533 2.71479649907099 0.418686384728639 NA
"66" "2017-09-09" 264 136 120 3.23680449432559 0.581673653671865 2.63350396831381 0.443260554518412 NA
"65" "2017-09-02" 293 140 138 3.12783328772123 0.573499326395808 2.64025299195387 0.435344665240911 NA
"64" "2017-08-26" 344 178 151 3.27745271916807 0.577878807794207 2.68667855885598 0.38839220066695 NA
"63" "2017-08-19" 373 189 170 3.22187407993152 0.598335823926878 2.61245304675292 0.539986264622641 NA
"62" "2017-08-12" 246 122 109 3.19550266957083 0.582504978729024 2.84122891778058 0.55968814764747 NA
"61" "2017-08-05" 290 143 135 3.25935313260009 0.611378571701898 2.77399615273192 0.42972286273128 NA
"60" "2017-07-29" 286 144 131 3.20742325481891 0.634199650367813 2.7448786084704 0.463107364998702 NA
"59" "2017-07-22" 295 160 123 3.18924711549653 0.569549903792902 2.80271547642799 0.466844972892525 NA
"58" "2017-07-15" 275 151 117 3.28612070709207 0.601020933476474 2.71787855405671 0.395413523344071 NA
"57" "2017-07-08" 356 183 160 3.26150799872834 0.595207478230306 2.69230796897375 0.481940870598247 NA
"56" "2017-07-01" 293 131 149 3.23827656251201 0.571509777766911 2.69491228454913 0.402504458880093 NA
"55" "2017-06-24" 421 213 193 3.23052185773566 0.619773039986594 2.62617182136008 0.473837881340653 NA
"54" "2017-06-17" 395 205 171 3.21287120344613 0.543268155375127 2.7116816206029 0.416613579572961 NA
"53" "2017-06-10" 183 87 83 3.16604474748632 0.652942279610887 2.65273370082516 0.428450200175842 NA
"52" "2017-06-03" 547 240 264 3.13884641070299 0.659585996515786 2.5417305916616 0.446910676549994 NA
"51" "2017-05-27" 294 157 121 3.32061067355805 0.673514632725317 2.68126263409523 0.56239056927184 NA
"50" "2017-05-20" 349 168 163 3.2624377666017 0.613926776125175 2.68038972404492 0.477515532280392 NA
"49" "2017-05-13" 315 160 141 3.28614682277148 0.590665592761382 2.72892354421681 0.441020025545036 NA
"48" "2017-05-06" 356 160 183 3.26786018697696 0.604803403034107 2.73201803535664 0.399956078461442 NA
"47" "2017-04-29" 307 156 136 3.38954472509716 0.537923230870915 2.75736988650513 0.450206094233181 NA
"46" "2017-04-22" 346 154 173 3.24864082951886 0.573763725463768 2.66914701263776 0.416854206212008 NA
"45" "2017-04-15" 398 218 161 3.3295691665037 0.62579700169557 2.76917034141235 0.437975634460125 NA
"44" "2017-04-08" 315 146 156 3.31523604880549 0.584395132321769 2.71498395291315 0.432197005686277 NA
"43" "2017-04-01" 256 133 113 3.32836362811541 0.659633039403734 2.73626563373035 0.493675885405932 NA
"42" "2017-03-25" 277 143 124 3.22162051635503 0.619683558520244 2.70399813309419 0.413369910450786 NA
"41" "2017-03-18" 219 117 89 3.45124906766052 0.597119459459926 2.68265203715859 0.475213658471074 NA
"40" "2017-03-11" 294 140 147 3.30778108632856 0.642402022189193 2.65028386768565 0.479477618954245 NA
"39" "2017-03-04" 190 98 90 3.26848663075895 0.565441458320311 2.62834302347594 0.457330835414038 NA
"38" "2017-02-25" 308 154 154 3.19155788469205 0.59987340561744 2.6167947030082 0.421307874479196 NA
"37" "2017-02-18" 272 148 118 3.2410646721979 0.557423905019672 2.70149706696049 0.451437326874096 NA
"36" "2017-02-11" 262 93 166 3.20655402870512 0.560644626768029 2.43697252106927 0.388752091949832 NA
"35" "2017-02-04" 292 151 134 3.30306353830466 0.558494367793311 2.71534657824875 0.444905954227235 NA
"34" "2017-01-28" 268 157 110 3.23619023184866 0.540400270519933 2.74646196735465 0.441183488574349 NA
"33" "2017-01-21" 283 140 135 3.2723250144498 0.586817705631 2.68138906271306 0.427911394576879 NA
"32" "2017-01-14" 305 167 129 3.15305926957308 0.603408019177684 2.62243334974631 0.433269500540583 NA
"31" "2017-01-07" 244 125 114 3.29724643456975 0.608287621162544 2.73527559126079 0.426718966925529 NA
"30" "2016-12-31" 235 136 95 3.34448913659407 0.549392296577115 2.80561482967538 0.444146630867145 NA
"29" "2016-12-24" 203 122 77 3.13230086076082 0.630391425611136 2.76007568240141 0.49619467278176 NA
"28" "2016-12-17" 132 79 50 3.35163120620568 0.616638843071741 2.95023345575928 0.4081235908945 NA
"27" "2016-12-10" 175 94 72 3.23307381975018 0.538502665369734 2.80190261679354 0.429335588657275 NA
"26" "2016-11-26" 196 118 76 3.37949305767222 0.593491013237047 2.66620093210718 0.435443140564188 NA
"25" "2016-11-19" 210 116 92 3.14025200147235 0.607863127287798 2.61557441270677 0.514081953955926 NA
"24" "2016-11-12" 193 102 86 3.31603294044294 0.570677391497681 2.81991566355042 0.416137760030697 NA
"23" "2016-11-05" 256 137 110 3.45928816816838 0.612396178930405 2.87339340009907 0.526086144248163 NA
"22" "2016-10-29" 233 133 94 3.36337640097575 0.665898637023162 2.74646346081008 0.49837232468205 NA
"21" "2016-10-22" 225 132 92 3.45144876973874 0.587905127316072 2.77102798485485 0.483360949077426 NA
"20" "2016-10-15" 234 121 102 3.33072523822545 0.521829156602971 2.7104282081994 0.483971372879167 NA
