"date" "athletes" "maleAthletes" "femaleAthletes" "maleSpeedMean" "maleSpeedSD" "femaleSpeedMean" "femaleSpeedSD" "extraTime"
"203" "2013-11-02" NA NA NA NA NA NA NA NA
"202" "2013-10-26" NA NA NA NA NA NA NA NA
"201" "2013-10-19" NA NA NA NA NA NA NA NA
"200" "2013-10-12" NA NA NA NA NA NA NA NA
"199" "2013-10-05" NA NA NA NA NA NA NA NA
"198" "2013-09-28" NA NA NA NA NA NA NA NA
"197" "2013-09-21" NA NA NA NA NA NA NA NA
"196" "2013-09-14" NA NA NA NA NA NA NA NA
"195" "2013-09-07" NA NA NA NA NA NA NA NA
"194" "2013-08-31" NA NA NA NA NA NA NA NA
"193" "2013-08-24" NA NA NA NA NA NA NA NA
"192" "2013-08-17" NA NA NA NA NA NA NA NA
"191" "2013-08-10" NA NA NA NA NA NA NA NA
"190" "2013-08-03" NA NA NA NA NA NA NA NA
"189" "2013-07-27" NA NA NA NA NA NA NA NA
"188" "2013-07-20" NA NA NA NA NA NA NA NA
"187" "2013-07-13" NA NA NA NA NA NA NA NA
"186" "2013-07-06" NA NA NA NA NA NA NA NA
"185" "2013-06-29" NA NA NA NA NA NA NA NA
"184" "2013-06-22" NA NA NA NA NA NA NA NA
"183" "2013-06-15" NA NA NA NA NA NA NA NA
"182" "2013-06-08" NA NA NA NA NA NA NA NA
"181" "2013-06-01" NA NA NA NA NA NA NA NA
"180" "2013-05-25" NA NA NA NA NA NA NA NA
"179" "2013-05-18" NA NA NA NA NA NA NA NA
"178" "2013-05-11" NA NA NA NA NA NA NA NA
"177" "2013-05-04" NA NA NA NA NA NA NA NA
"176" "2013-04-27" NA NA NA NA NA NA NA NA
"175" "2013-04-20" NA NA NA NA NA NA NA NA
"174" "2013-04-13" NA NA NA NA NA NA NA NA
"173" "2013-04-06" NA NA NA NA NA NA NA NA
"172" "2013-03-30" NA NA NA NA NA NA NA NA
"171" "2013-03-23" NA NA NA NA NA NA NA NA
"170" "2013-03-16" NA NA NA NA NA NA NA NA
"169" "2013-03-09" NA NA NA NA NA NA NA NA
"168" "2013-03-02" NA NA NA NA NA NA NA NA
"167" "2013-02-23" NA NA NA NA NA NA NA NA
"166" "2013-02-16" NA NA NA NA NA NA NA NA
"165" "2013-02-09" NA NA NA NA NA NA NA NA
"164" "2013-01-26" NA NA NA NA NA NA NA NA
"163" "2013-01-19" NA NA NA NA NA NA NA NA
"162" "2013-01-12" NA NA NA NA NA NA NA NA
"161" "2013-01-05" NA NA NA NA NA NA NA NA
"160" "2013-01-01" NA NA NA NA NA NA NA NA
"159" "2012-12-29" NA NA NA NA NA NA NA NA
"158" "2012-12-22" NA NA NA NA NA NA NA NA
"157" "2012-12-15" NA NA NA NA NA NA NA NA
"156" "2012-11-24" NA NA NA NA NA NA NA NA
"155" "2012-11-17" NA NA NA NA NA NA NA NA
"154" "2012-11-10" NA NA NA NA NA NA NA NA
"153" "2012-11-03" NA NA NA NA NA NA NA NA
"152" "2012-10-27" NA NA NA NA NA NA NA NA
"151" "2012-10-20" NA NA NA NA NA NA NA NA
"150" "2012-10-13" NA NA NA NA NA NA NA NA
"149" "2012-10-06" NA NA NA NA NA NA NA NA
"148" "2012-09-29" NA NA NA NA NA NA NA NA
"147" "2012-09-22" NA NA NA NA NA NA NA NA
"146" "2012-09-15" NA NA NA NA NA NA NA NA
"145" "2012-09-08" NA NA NA NA NA NA NA NA
"144" "2012-09-01" NA NA NA NA NA NA NA NA
"143" "2012-08-25" NA NA NA NA NA NA NA NA
"142" "2012-08-18" NA NA NA NA NA NA NA NA
"141" "2012-08-11" NA NA NA NA NA NA NA NA
"140" "2012-08-04" NA NA NA NA NA NA NA NA
"139" "2012-07-28" NA NA NA NA NA NA NA NA
"138" "2012-07-21" NA NA NA NA NA NA NA NA
"137" "2012-07-14" NA NA NA NA NA NA NA NA
"136" "2012-07-07" NA NA NA NA NA NA NA NA
