"date" "athletes" "maleAthletes" "femaleAthletes" "maleSpeedMean" "maleSpeedSD" "femaleSpeedMean" "femaleSpeedSD" "extraTime"
"25" "2015-01-24" 110 61 47 3.18967003915452 0.659913535542225 2.77196070267369 0.502479865467945 NA
"24" "2015-01-17" 117 63 53 3.35583726343732 0.599854396309105 2.78814220021919 0.446105935024812 NA
"23" "2015-01-10" 64 36 28 3.18465303718624 0.553555190649678 2.74213214698101 0.325785795286894 NA
"22" "2015-01-03" 119 68 49 3.35484904919659 0.63845474334408 2.81314080842924 0.489096545331052 NA
"21" "2014-12-27" 77 49 28 3.42237711852097 0.66078157747928 3.06767370827188 0.583874809076149 NA
"20" "2014-12-20" 60 44 16 3.25604120163973 0.645978769160886 2.86585503677567 0.565091204710722 NA
"19" "2014-12-13" 55 39 15 3.33140114499518 0.558937596705322 2.95621964129104 0.412046156732594 NA
"18" "2014-12-06" 88 53 35 3.41033900680155 0.625662931660579 2.94336402865504 0.435887242665842 NA
"17" "2014-11-29" 88 57 29 3.30000507814282 0.579695183725377 2.74964383985619 0.428859493707656 NA
"16" "2014-11-22" 97 55 42 3.47929111341495 0.665073142170865 2.63826081650243 0.496759420143825 NA
"15" "2014-11-15" 101 63 37 3.38023101706429 0.592805602076837 2.72055517070148 0.50299787972092 NA
"14" "2014-11-08" 101 60 41 3.32042352546532 0.70584191326394 2.87288520872519 0.456322860794513 NA
"13" "2014-11-01" 126 74 51 3.42904794088437 0.515926607842105 2.8989398573903 0.476886677710553 NA
"12" "2014-10-25" 117 72 43 3.28713579428909 0.587677267349152 2.7236643858319 0.376208894009356 NA
"11" "2014-10-18" 119 64 55 3.42452733672799 0.598926157398307 2.80228392671901 0.432229986546456 NA
"10" "2014-10-11" 75 47 28 3.3542857244691 0.60116562767354 2.71032153865581 0.351371801962735 NA
"9" "2014-10-04" 100 53 41 3.34070432702911 0.629487039115627 2.82784739328053 0.478299654867639 NA
"8" "2014-09-27" 98 53 44 3.51924244698575 0.68300413647558 2.91472236434085 0.548568790308966 NA
"7" "2014-09-20" 90 52 38 3.4124292772 0.63371000661549 2.87395564061829 0.493364849385347 NA
"6" "2014-09-13" 83 53 29 3.33336790005068 0.546589478490767 2.85944946186709 0.514306176972746 NA
"5" "2014-09-06" 68 45 21 3.53144760325876 0.601376870584618 3.00924480101279 0.430454794280058 NA
"4" "2014-08-30" 78 60 17 3.4787300936388 0.564143906232291 2.74081574660052 0.48815535246933 NA
"3" "2014-08-23" 128 79 48 3.50789017166515 0.609047563327195 2.84969439304997 0.495457754343029 NA
"2" "2014-08-16" 71 40 31 3.58503098913638 0.509382858892085 2.84097499491913 0.454888193228748 NA
"1" "2014-08-09" NA NA NA NA NA NA NA NA
